,Unnamed: 0,Unnamed: 0.1,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
1017,2079,2091,65,7,0,1,58,32,2,0,0,0,-27700000000,82700000000,0,-5000000000,-59500000000,15500000000,-6000000000,0,0,0,2,133,9.8219178082,4507,11463,-0.009000000000000001,5,10,0.045,0.04,0.005,-0.005,25262,21754,51611,133,-0.0479041864,0.0004231923,0,1
791,1068,1077,2,1,0,0,16,19,0,0,0,0,-12900000000,18000000000,0,0,-8300000000,3200000000,0,0,0,0,4,68,29.6082191781,1005,4115,-0.006999999999999999,25,-1,0.845,0.85,-0.005,0.01,25163,21698,10913,68,-0.0904761905,0.008686539,0,1
556,349,354,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,143,11.5780821918,2006,4580,-0.01,10,25,0.115,0.11,0.005,-0.005,9149,8257,5160,143,-0.05,0.0099563979,2,1
773,999,1008,4,1,0,0,0,0,0,0,0,0,-42000000000,42000000000,0,0,0,0,0,0,0,0,15,236,27.5753424658,1003,3253,0.002,25,-1,0.7090000000000001,0.7,0.009000000000000001,-0.02,22809,18373,14100,236,-0.0859375,-0.07501768,0,1
768,989,998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,204,27.306849315100003,1003,2379,-0.004,25,-1,0.69,0.7,-0.01,-0.005,20935,18354,7590,204,-0.075,0.0042232369,0,1
613,533,538,6,0,0,0,8,3,0,0,0,0,-1500000000,0,0,0,-1000000000,2500000000,0,0,0,0,9,37,13.8630136986,2013,3930,0.003,10,25,0.226,0.22,0.006,0.009000000000000001,11104,10025,1081,37,-0.0581521739,0.009815984,0,1
993,1971,1983,24,2,0,2,30,18,0,0,0,0,-75500000000,39500000000,0,0,56200000000,-20200000000,0,0,0,0,9,132,7.364383561599999,4503,9721,-0.001,5,10,-0.06,-0.07,0.01,0.005,71831,66086,51223,132,-0.1009815951,0.008237128199999999,1,1
1006,2025,2037,9,0,0,0,35,21,4,0,0,0,15200000000,0,0,0,-22500000000,7300000000,0,0,0,0,3,224,8.2931506849,4505,10517,-0.006,5,10,-0.015,-0.015,0.0,0.0,80589,65440,68278,224,-0.0989756944,0.007703827000000002,0,1
683,777,783,2,1,0,0,4,5,1,0,0,0,-15600000000,19000000000,0,0,0,-3900000000,500000000,0,0,0,11,79,17.5424657534,2009,4992,-0.017,10,25,0.41,0.415,-0.005,-0.005,39555,32982,19568,79,-0.085,0.007189218900000001,1,1
492,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,16.098630137,2011,6069,0.001,10,25,0.35,0.355,-0.005,0.005,3993,3993,682,69,-0.11,0.0099471564,2,1
731,875,881,11,0,0,0,9,12,0,0,0,0,33900000000,0,0,0,-13900000000,-20000000000,0,0,0,0,11,56,10.0356164384,2009,4992,-0.017,10,25,0.035,0.035,0.0,-0.005,16709,14575,9121,56,-0.12,0.0083342335,2,1
967,1776,1788,7,13,0,2,5,13,0,0,0,0,-310200000000,271000000000,0,0,19300000000,19900000000,0,0,0,0,1,197,4.8301369863,3005,10497,0.003,3,5,-0.11,-0.115,0.005,0.005,23993,22065,37912,197,-0.07345874250000001,-0.07211147080000001,0,1
960,1760,1772,51,4,0,0,16,19,0,0,0,0,-294000000000,293600000000,0,0,0,400000000,0,0,0,0,7,239,4.3479452055,3004,8789,0.003,3,5,-0.135,-0.135,0.0,-0.001,75566,65223,54430,239,-0.09230216470000001,-0.0039133529,1,1
575,407,412,22,1,0,0,0,1,0,0,0,0,-6900000000,3400000000,0,0,0,3500000000,0,0,0,0,9,123,12.3671232877,2013,3930,0.003,10,25,0.155,0.15,0.005,0.01,34573,30244,15584,123,-0.0951134644,-0.0850307741,2,1
847,1335,1347,1,1,0,0,22,25,0,0,0,0,-25000000000,2000000000,0,0,-42500000000,65500000000,0,0,0,0,15,67,1.7123287671,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,26435,20944,9099,67,-0.0712092899,-0.0441758242,0,1
650,685,691,2,0,0,0,3,4,6,0,0,0,-2200000000,0,0,0,-500000000,2700000000,0,0,0,0,9,44,15.6191780822,2013,3930,0.003,10,25,0.325,0.32,0.005,0.01,12752,11002,3198,44,-0.0507120153,-0.08533782029999999,0,1
641,663,669,6,0,0,0,5,1,2,0,0,0,1300000000,0,0,0,-300000000,-1000000000,0,0,0,0,15,216,15.0657534247,2019,7279,0.003,10,25,0.275,0.27,0.005,-0.015,11997,10941,5011,216,-0.105,0.0071730342,1,1
708,829,835,2,3,0,0,11,5,0,0,0,0,-14100000000,-7100000000,0,0,2200000000,19000000000,0,0,0,0,15,227,18.8164383562,2019,7279,0.003,10,25,0.52,0.515,0.005,-0.016,36320,30918,17982,227,-0.0780875203,0.0068801889000000005,0,1
765,978,987,2,0,0,0,5,4,2,0,0,0,-1100000000,0,0,0,0,1100000000,0,0,0,0,11,63,27.0493150685,1007,2811,-0.004,25,-1,0.67,0.68,-0.01,-0.005,21252,18394,9163,63,-0.0766089965,0.0097475198,1,1
825,1212,1223,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,1.5808219178,2812,10810,-0.001,1,3,-0.16399999999999998,-0.17,0.006,0.01,39683,34435,14417,81,-0.085,-0.08199999999999999,2,1
661,730,736,3,1,0,0,0,1,2,0,0,0,-13400000000,12900000000,0,0,0,-2000000000,2500000000,0,0,0,3,42,16.298630137,2017,5475,-0.006999999999999999,10,25,0.34,0.345,-0.005,-0.006,37907,32823,17231,42,-0.069600639,0.0099041315,0,1
725,861,867,2,3,0,0,50,26,6,0,0,0,25700000000,12200000000,0,0,-21500000000,-18300000000,1900000000,0,0,0,9,8,19.8684931507,2013,3930,0.003,10,25,0.59,0.585,0.005,0.01,11977,9938,4105,8,-0.19960352420000002,-0.1420793991,1,1
918,1624,1636,2,2,0,0,0,4,0,0,0,0,-10000000000,-10000000000,0,0,0,20000000000,0,0,0,0,15,171,3.3095890411,3004,9144,0.006,3,5,-0.14,-0.14,0.0,-0.005,21925,20073,7286,171,-0.08,0.0036058484,2,1
536,243,247,2,1,0,0,6,2,0,0,0,0,-6100000000,-500000000,0,0,6600000000,0,0,0,0,0,9,99,24.871232876700002,2013,3930,0.003,10,25,0.65,0.644,0.006,0.014,31358,25594,5666,99,-0.0012345679,0.0096508728,2,1
654,712,718,13,0,0,0,1,2,2,0,0,0,-300000000,0,0,0,-500000000,800000000,0,0,0,0,15,206,15.8136986301,2019,7279,0.003,10,25,0.32,0.315,0.005,-0.015,13305,10977,2513,206,-0.0740540541,0.0096672504,1,1
611,530,535,8,1,0,0,2,0,0,0,0,0,-14600000000,9600000000,0,0,5000000000,0,0,0,0,0,15,124,13.810958904100001,2019,7279,0.003,10,25,0.21,0.205,0.005,-0.015,12547,10072,1215,124,-0.08000742940000001,0.0099114509,2,1
650,685,691,2,0,0,0,3,4,6,0,0,0,-2200000000,0,0,0,-500000000,2700000000,0,0,0,0,9,44,15.6191780822,2013,3930,0.003,10,25,0.325,0.32,0.005,0.01,12752,11002,3198,44,-0.0507120153,-0.08533782029999999,0,1
730,871,877,7,1,0,0,0,0,0,0,0,0,6300000000,-6300000000,0,0,0,0,0,0,0,0,9,56,10.112328767100001,2013,3930,0.003,10,25,0.045,0.041,0.004,0.005,16709,14575,8088,56,-0.09,0.0095797414,2,1
630,607,613,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,14.8465753425,2011,6069,0.001,10,25,0.28,0.285,-0.005,0.005,11263,9997,1312,86,-0.095952381,-0.014722991699999997,1,1
720,856,862,25,2,0,0,10,36,1,0,0,0,2500000000,6300000000,0,0,-6200000000,10000000000,-12600000000,0,0,0,3,207,19.5506849315,2017,5475,-0.006999999999999999,10,25,0.551,0.56,-0.009000000000000001,-0.005,37182,29768,5554,207,-0.0996006144,-0.07000487650000001,1,1
945,1726,1738,3,31,0,0,16,18,2,0,0,0,-800000000,-5000000000,0,0,800000000,5000000000,0,0,0,0,1,241,3.3342465753,3005,10497,0.003,3,5,-0.135,-0.14,0.005,0.005,81131,68807,56685,241,-0.0800296462,-0.0266353245,1,1
605,511,516,14,1,0,0,0,0,0,0,0,0,4500000000,-4500000000,0,0,0,0,0,0,0,0,15,126,13.564383561600001,2019,7279,0.003,10,25,0.2,0.195,0.005,-0.015,24569,20034,3037,126,-0.075,0.009910489100000001,2,1
1045,2381,2399,12,0,0,0,1,2,5,0,0,0,9200000000,0,0,0,-100000000,0,-9100000000,0,0,0,9,267,9.8602739726,4503,9721,-0.001,5,10,0.036000000000000004,0.03,0.006,0.005,7994,7344,1542,267,-0.085,0.0096327748,2,1
932,1683,1695,2,2,0,0,9,9,0,0,0,0,-7000000000,0,0,0,12000000000,-5000000000,0,0,0,0,11,150,4.2849315068000005,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,46662,40010,11716,150,-0.0709079869,0.0086627301,1,1
947,1732,1744,3,20,0,0,18,18,2,0,0,0,21100000000,-90000000000,0,0,-1100000000,70000000000,0,0,0,0,11,241,3.2849315068,3003,6580,-0.012,3,5,-0.111,-0.13,0.019,0.0,81131,68807,56685,241,-0.0759201939,0.007033097800000001,1,1
721,857,863,25,2,0,0,10,36,1,0,0,0,2500000000,6300000000,0,0,-6200000000,10000000000,-12600000000,0,0,0,3,207,19.5506849315,2017,5475,-0.006999999999999999,10,25,0.551,0.56,-0.009000000000000001,-0.005,37182,29768,5554,207,-0.0996006144,-0.07000487650000001,1,1
501,45,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,83,17.1178082192,2013,3930,0.003,10,25,0.395,0.39,0.005,0.01,4994,4994,1321,83,-0.11,-0.085,2,1
888,1479,1491,2,0,0,0,8,1,0,0,0,0,-3000000000,0,0,0,0,3000000000,0,0,0,0,11,182,1.7780821918,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,92891,73841,58021,182,-0.0415789474,-0.003057549,2,1
774,1002,1011,2,2,0,0,1,1,4,0,0,0,6700000000,-5500000000,0,0,-1700000000,500000000,0,0,0,0,9,15,27.8739726027,1002,3108,0.009000000000000001,25,-1,0.725,0.725,0.0,0.01,26328,21011,13195,15,-0.1,0.0096771853,1,1
738,894,902,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,106,10.2876712329,2009,4992,-0.017,10,25,0.05,0.05,0.0,-0.004,15981,14548,4685,106,0.0,0.0099828065,2,1
721,857,863,25,2,0,0,10,36,1,0,0,0,2500000000,6300000000,0,0,-6200000000,10000000000,-12600000000,0,0,0,3,207,19.5506849315,2017,5475,-0.006999999999999999,10,25,0.551,0.56,-0.009000000000000001,-0.005,37182,29768,5554,207,-0.0996006144,-0.07000487650000001,1,1
868,1398,1410,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,169,2.3068493151,2801,8916,0.006,1,3,-0.154,-0.154,0.0,-0.005,23478,19153,8030,169,-0.09,-0.0049090909,2,1
670,751,757,1,3,1,0,0,0,0,0,0,0,-85400000000,-4500000000,89900000000,0,0,0,0,0,0,0,2,47,17.0794520548,2006,4580,-0.01,10,25,0.395,0.39,0.005,-0.005,40400,32734,16932,47,-0.0559865471,0.005689375799999999,0,1
574,406,411,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,123,12.3479452055,2011,6069,0.001,10,25,0.155,0.16,-0.005,0.006999999999999999,34573,30244,15584,123,-0.09,-0.08001823849999999,0,1
760,958,967,2,0,0,0,2,1,0,0,0,0,-500000000,0,0,0,0,500000000,0,0,0,0,11,220,26.547945205500003,1007,2811,-0.004,25,-1,0.66,0.67,-0.01,-0.005,17905,15511,5557,220,-0.08,-0.0032398754000000003,2,1
717,849,855,4,4,1,0,12,12,0,0,0,0,-121900000000,7600000000,127800000000,0,-18600000000,5100000000,0,0,0,0,2,207,19.5835616438,2006,4580,-0.01,10,25,0.561,0.555,0.006,-0.005,37182,29768,5554,207,-0.0831142857,-0.05692464570000001,0,1
950,1742,1754,2,1,0,0,8,4,0,0,0,0,-182900000000,180000000000,0,0,2800000000,100000000,0,0,0,0,15,122,3.5589041096000003,3004,9144,0.006,3,5,-0.14400000000000002,-0.145,0.001,-0.005,76887,68270,57237,122,-0.0700246837,0.0098149276,0,1
542,292,296,9,0,0,0,1,0,0,0,0,0,-4900000000,0,0,0,4900000000,0,0,0,0,0,3,225,10.7917808219,2017,5475,-0.006999999999999999,10,25,0.075,0.08,-0.005,-0.005,17026,14630,2182,225,-0.07,0.0099860327,2,1
943,1723,1735,4,2,0,0,7,4,0,0,0,0,10200000000,0,0,0,-200000000,-10000000000,0,0,0,0,11,284,3.0328767123,3003,6580,-0.012,3,5,-0.114,-0.13,0.016,0.0,82636,68703,60796,284,-0.06998541970000001,-0.0018524173,2,1
824,1210,1221,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,246,1.5561643836,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,20840,17299,10058,246,-0.08,0.0076161466,2,1
758,949,958,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,184,26.298630136999996,1007,2811,-0.004,25,-1,0.65,0.66,-0.01,-0.005,17945,15481,5494,184,-0.11,0.0093180152,2,1
521,204,208,2,1,0,0,0,0,0,0,0,0,-4800000000,4800000000,0,0,0,0,0,0,0,0,9,73,22.871232876700002,2013,3930,0.003,10,25,0.605,0.6,0.005,0.01,24842,22076,2787,73,-0.08586592180000001,-0.0722756496,0,1
711,836,842,8,2,0,0,10,6,0,0,0,0,1700000000,0,0,0,3400000000,-5100000000,0,0,0,0,11,27,19.043835616400003,2009,4992,-0.017,10,25,0.531,0.54,-0.009000000000000001,-0.005,36912,29978,14466,27,-0.0746153846,0.0035899176,1,1
658,724,730,2,5,0,0,3,3,0,0,0,0,8200000000,-7400000000,0,0,1700000000,-2500000000,0,0,0,0,9,42,16.369863013699998,2013,3930,0.003,10,25,0.37,0.365,0.005,0.01,37907,32823,17231,42,-0.0901805054,-0.07501629509999999,0,1
782,1046,1055,20,0,0,0,21,9,2,0,0,0,800000000,0,0,0,0,-800000000,0,0,0,0,3,166,28.802739726,1003,2379,-0.004,25,-1,0.78,0.79,-0.01,-0.005,25459,21898,11942,166,-0.12,-0.07005574340000001,2,1
832,1272,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,222,2.0,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,23150,20903,8868,222,-0.5,-0.51,1,1
766,980,989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,27.0739726027,1003,3253,0.002,25,-1,0.6890000000000001,0.68,0.009000000000000001,-0.02,21252,18394,9163,63,-0.0853125,0.0099325997,1,1
841,1319,1331,1,1,0,0,36,25,0,3,0,0,-11400000000,11400000000,0,0,38100000000,-5200000000,0,-32900000000,0,0,1,108,1.6520547945,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,25555,20942,12412,108,-0.12135802470000001,-0.037491841500000005,1,1
990,1951,1963,53,3,0,0,21,8,0,0,0,0,-30900000000,3000000000,0,0,28900000000,-1000000000,0,0,0,0,9,75,6.8602739726,4503,9721,-0.001,5,10,-0.085,-0.095,0.01,0.005,76633,65544,54690,75,-0.095,-0.015863206,1,1
540,285,289,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,225,10.8246575342,2006,4580,-0.01,10,25,0.085,0.08,0.005,-0.005,17026,14630,2182,225,0.005,-0.065,2,1
667,744,750,2,4,0,0,0,0,2,0,0,0,5300000000,-3700000000,0,0,0,0,-1600000000,0,0,0,9,76,16.8657534247,2013,3930,0.003,10,25,0.4,0.395,0.005,0.01,37440,32897,17385,76,-0.0756382979,-0.079347685,0,1
564,375,380,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11.7917808219,2017,5475,-0.006999999999999999,10,25,0.115,0.12,-0.005,-0.005,9017,8302,1756,2,-0.07,0.009850737,2,1
646,676,682,2,4,0,0,1,1,0,0,0,0,0,0,0,0,3000000000,-3000000000,0,0,0,0,9,26,15.6191780822,2013,3930,0.003,10,25,0.325,0.32,0.005,0.01,25646,22039,2994,26,-0.045,-0.08,0,1
752,935,943,1,0,2,0,0,0,0,0,0,0,-4000000000,0,4000000000,0,0,0,0,0,0,0,4,137,26.104109589,1005,4115,-0.006999999999999999,25,-1,0.68,0.685,-0.005,0.01,18788,15562,4837,137,-0.11,-0.07501307530000001,2,1
909,1589,1601,1,2,1,0,1,8,0,0,0,0,-5100000000,-221300000000,169500000000,0,25000000000,31900000000,0,0,0,0,13,271,3.0767123288,3005,11289,0.006999999999999999,3,5,-0.135,-0.135,0.0,-0.005,21908,20100,10349,271,-0.0908560606,0.008473053900000001,0,1
707,828,834,2,2,0,0,5,3,2,0,0,0,-6000000000,8000000000,0,0,-2500000000,500000000,0,0,0,0,3,227,18.797260274,2017,5475,-0.006999999999999999,10,25,0.52,0.525,-0.005,-0.005,36320,30918,17982,227,-0.062429906500000014,-0.07000211049999999,0,1
813,1175,1185,2,2,0,0,2,1,0,0,0,0,-15000000000,0,0,0,0,15000000000,0,0,0,0,15,91,1.0547945205,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,20749,17461,10309,91,-0.5,-0.1000940439,1,1
994,1977,1989,6,1,0,1,19,15,0,0,0,0,-47400000000,7200000000,0,2200000000,4000000000,34000000000,0,0,0,0,2,132,7.3260273973,4507,11463,-0.009000000000000001,5,10,-0.045,-0.05,0.005,-0.005,71831,66086,51223,132,-0.0685943775,-0.0086980986,0,1
845,1328,1340,2,0,0,0,15,12,0,0,0,0,2000000000,0,0,0,500000000,-2500000000,0,0,0,0,1,67,1.7369863013999998,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,26435,20944,9099,67,-0.0803177281,-0.0171599565,0,1
910,1590,1602,3,2,0,0,6,2,0,0,0,0,-53800000000,26300000000,0,0,23500000000,4000000000,0,0,0,0,1,271,3.0821917808,3005,10497,0.003,3,5,-0.13,-0.136,0.006,0.009000000000000001,21908,20100,10349,271,-0.0764155194,-0.08,1,1
1018,2100,2112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,60,5.578082191799999,4506,10921,0.006,5,10,-0.094,-0.094,0.0,-0.009000000000000001,6991,6991,3613,60,-0.09,-0.085,2,1
688,786,792,3,0,0,0,6,1,0,0,0,0,-2000000000,0,0,0,0,2000000000,0,0,0,0,11,146,17.7890410959,2009,4992,-0.017,10,25,0.425,0.43,-0.005,-0.005,39639,32761,17596,146,-0.085,-0.0087049766,1,1
545,296,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,145,10.843835616400002,2011,6069,0.001,10,25,0.079,0.08,-0.001,0.006,7993,7307,1954,145,-0.11,0.0095937712,2,1
541,286,290,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,225,10.843835616400002,2011,6069,0.001,10,25,0.079,0.08,-0.001,0.006,17026,14630,2182,225,-0.095,0.009796932900000001,2,1
920,1633,1645,2,2,0,0,26,7,0,0,0,0,0,0,0,0,-15000000000,15000000000,0,0,0,0,15,263,3.5589041096000003,3004,9144,0.006,3,5,-0.134,-0.135,0.001,-0.005,72377,60012,13300,263,-0.01,-0.0596166855,2,1
644,674,680,2,6,0,0,5,0,0,0,0,0,-500000000,0,0,0,500000000,0,0,0,0,0,2,26,15.5808219178,2006,4580,-0.01,10,25,0.305,0.3,0.005,-0.005,25646,22039,2994,26,-0.06201550390000001,0.009624153100000001,0,1
631,612,618,3,0,0,0,2,0,0,0,0,0,-700000000,0,0,0,700000000,0,0,0,0,0,11,86,14.789041095899998,2009,4992,-0.017,10,25,0.25,0.255,-0.005,-0.005,11263,9997,1401,86,-0.07,0.0099044858,2,1
905,1528,1540,2,0,0,0,10,30,1,0,0,0,-4900000000,0,0,0,3300000000,1500000000,100000000,0,0,0,7,163,2.8438356164,2804,11013,0.006999999999999999,1,3,-0.155,-0.159,0.004,0.001,84655,70411,56410,163,-0.0950946899,-0.0928210486,1,1
555,348,353,2,1,0,0,0,0,0,0,0,0,2400000000,-2400000000,0,0,0,0,0,0,0,0,15,18,11.3150684932,2019,7279,0.003,10,25,0.099,0.094,0.005,-0.011,8731,7363,2269,18,-0.085,0.0094883721,0,1
881,1461,1473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,152,1.2821917808,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,57971,49043,42355,152,-0.01,0.0078854626,2,1
944,1724,1736,2,2,0,0,9,3,0,0,0,0,400000000,0,0,0,-300000000,-100000000,0,0,0,0,15,284,3.0575342466000004,3004,9144,0.006,3,5,-0.14400000000000002,-0.145,0.001,-0.005,82636,68703,60796,284,-0.0703466026,-0.0213304611,1,1
750,932,940,2,0,0,0,1,0,0,0,0,0,-3000000000,0,0,0,3000000000,0,0,0,0,0,3,36,25.8,1003,2379,-0.004,25,-1,0.655,0.665,-0.01,-0.005,19113,16501,3223,36,-0.08,0.0083070192,2,1
809,1157,1167,2,1,0,0,7,3,0,0,0,0,-11900000000,9000000000,0,0,-100000000,3000000000,0,0,0,0,2,187,38.8438356164,1003,2812,-0.01,25,-1,1.02,1.015,0.005,-0.015,30872,27971,11610,187,-0.0899754601,-0.0220281738,0,1
776,1011,1020,2,3,0,0,0,0,0,0,0,0,5400000000,-5400000000,0,0,0,0,0,0,0,0,9,140,28.1260273973,1002,3108,0.009000000000000001,25,-1,0.725,0.725,0.0,0.01,26120,21971,18470,140,-0.0971825397,0.009873798100000001,2,1
549,326,331,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,165,11.038356164400001,2009,4992,-0.017,10,25,0.08,0.08,0.0,-0.005,8739,7256,1111,165,-0.07,0.0095149254,2,1
989,1941,1953,16,3,0,0,53,6,0,0,0,0,-22700000000,4500000000,0,0,24200000000,-6000000000,0,0,0,0,9,151,6.6109589040999985,4503,9721,-0.001,5,10,-0.09,-0.1,0.01,0.005,78244,65491,41896,151,-0.0918965517,-0.0269272692,0,1
729,870,876,6,3,0,0,1,0,0,0,0,0,-10900000000,12000000000,0,0,-1100000000,0,0,0,0,0,4,56,10.0931506849,2011,6069,0.001,10,25,0.045,0.05,-0.005,0.005,16709,14575,8088,56,-0.09,0.0088890501,0,1
740,903,911,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,130,10.2931506849,2017,5475,-0.006999999999999999,10,25,0.054000000000000006,0.055,-0.001,-0.006,8761,7310,3693,130,-0.08,0.0095218647,2,1
776,1011,1020,2,3,0,0,0,0,0,0,0,0,5400000000,-5400000000,0,0,0,0,0,0,0,0,9,140,28.1260273973,1002,3108,0.009000000000000001,25,-1,0.725,0.725,0.0,0.01,26120,21971,18470,140,-0.0971825397,0.009873798100000001,2,1
1050,2450,2469,2,1,0,0,0,0,0,0,0,0,5000000000,-5000000000,0,0,0,0,0,0,0,0,4,53,0.8356164384,702,5772,0.042,-1,1,-0.16899999999999998,-0.173,0.004,0.001,29125,24795,12293,53,-0.085,0.0098217469,0,1
939,1709,1721,2,2,0,0,3,1,0,0,0,0,5200000000,-5200000000,0,0,5000000000,-5000000000,0,0,0,0,13,242,4.8246575342,3005,11289,0.006999999999999999,3,5,-0.114,-0.114,0.0,-0.01,25226,20868,11447,242,-0.08647492359999999,0.0035570508000000002,0,1
996,1979,1991,4,0,0,0,27,28,4,1,0,0,7400000000,0,0,0,-4800000000,7400000000,0,-10000000000,0,0,7,252,7.6,4510,12335,0.002,5,10,-0.049,-0.044,-0.005,-0.009000000000000001,27490,21974,17598,252,-0.281424481,-0.3572472527,0,1
666,741,747,5,0,0,0,3,1,2,0,0,0,1000000000,0,0,0,0,-1000000000,0,0,0,0,15,23,16.5671232877,2019,7279,0.003,10,25,0.355,0.35100000000000003,0.004,-0.019,38895,32849,22345,23,-0.07625000000000001,-0.12457746480000001,0,1
816,1185,1196,2,1,1,0,1,0,0,0,0,0,-65200000000,25000000000,43200000000,0,-3000000000,0,0,0,0,0,1,74,1.0794520548,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,18930,17279,7161,74,-0.075,0.0096489688,1,1
800,1092,1101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,30.8,1007,2811,-0.004,25,-1,0.695,0.705,-0.01,0.0,7277,7018,1222,16,-0.15,0.0099371711,1,1
532,238,242,2,0,0,0,1,0,0,0,0,0,1000000000,0,0,0,-1000000000,0,0,0,0,0,3,96,24.304109589,2017,5475,-0.006999999999999999,10,25,0.615,0.625,-0.01,-0.005,30111,25619,3874,96,-0.1,0.0095119282,2,1
628,593,599,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,14.5397260274,2009,4992,-0.017,10,25,0.24,0.245,-0.005,-0.005,10993,10080,2200,49,-0.02,0.0088459557,2,1
580,424,429,8,0,0,0,2,2,0,0,0,0,0,0,0,0,1000000000,-1000000000,0,0,0,0,15,104,12.564383561600001,2019,7279,0.003,10,25,0.155,0.15,0.005,-0.015,22378,20128,6738,104,-0.085,0.0099444195,2,1
975,1873,1885,28,0,1,0,2,3,0,0,0,0,53600000000,0,-62300000000,0,-1700000000,10400000000,0,0,0,0,13,158,5.3287671233000005,4506,10921,0.006,5,10,-0.1,-0.104,0.004,-0.009000000000000001,70511,63003,15405,158,-0.008206203399999999,-0.0045772266,0,1
567,384,389,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,11.7917808219,2017,5475,-0.006999999999999999,10,25,0.115,0.12,-0.005,-0.004,18635,16478,3384,55,-0.1,0.0095977672,2,1
976,1874,1886,5,0,0,0,6,6,0,0,0,0,16200000000,0,0,0,-20500000000,4300000000,0,0,0,0,7,158,5.3479452055,4510,12335,0.002,5,10,-0.11,-0.11,0.0,-0.005,70511,63003,14967,158,-0.1,0.0094516856,1,1
762,968,977,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,243,26.797260274,1007,2811,-0.004,25,-1,0.665,0.675,-0.01,-0.005,20365,17373,5372,243,-0.08,0.009771261,2,1
924,1648,1660,2,1,0,0,0,4,0,0,0,0,-7100000000,7100000000,0,0,0,0,0,0,0,0,11,213,3.7808219178,3003,6580,-0.012,3,5,-0.105,-0.12,0.015,0.0,23919,19992,6768,213,-0.0057640879,0.0035152081,0,1
603,503,508,3,0,0,0,1,0,0,0,0,0,200000000,0,0,0,-200000000,0,0,0,0,0,4,126,13.597260274000002,2011,6069,0.001,10,25,0.215,0.22,-0.005,0.005,24569,20034,3037,126,-0.1099495968,-0.08,2,1
839,1311,1323,1,0,0,0,6,2,0,2,0,0,-23400000000,0,0,0,38000000000,-14600000000,0,0,0,0,7,245,1.5808219178,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.004,26067,20809,10104,245,-0.5,-0.5113888889,0,1
