,Unnamed: 0,Unnamed: 0.1,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
529,666,672,2,0,0,0,3,4,0,0,0,0,-2500000000,0,0,0,500000000,2000000000,0,0,0,0,9,232,15.369863013699998,2013,3930,0.003,10,25,0.31,0.305,0.005,0.01,38089,32913,7136,232,-0.095,0.0098252912,1,0
565,865,871,2,0,0,0,66,44,0,0,0,0,13700000000,0,0,0,3000000000,-16700000000,0,0,0,0,11,8,19.7917808219,2009,4992,-0.017,10,25,0.546,0.555,-0.009000000000000001,-0.005,11977,9938,6557,8,-0.12348321720000001,-0.0063694364,1,1
602,1175,1185,2,2,0,0,2,1,0,0,0,0,-15000000000,0,0,0,0,15000000000,0,0,0,0,15,91,1.0547945205,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,20749,17461,10309,91,-0.5,-0.1000940439,1,1
617,1325,1337,2,2,0,0,4,6,0,0,0,0,0,0,0,0,2000000000,-2000000000,0,0,0,0,11,108,1.602739726,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,25555,20942,12452,108,-0.0673919234,-0.015549036,1,1
504,450,455,26,0,0,0,4,1,0,0,0,0,1200000000,0,0,0,-700000000,-500000000,0,0,0,0,11,167,12.7863013699,2009,4992,-0.017,10,25,0.16,0.16,0.0,-0.005,25152,20080,3568,167,-0.085,0.0091874704,1,1
757,2115,2127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,190,5.5397260274,4505,10517,-0.006,5,10,-0.105,-0.105,0.0,0.0,6994,6994,4893,190,-0.12,-0.0291003861,1,1
549,806,812,3,1,0,1,4,3,0,0,0,0,4900000000,300000000,0,-5000000000,2600000000,-2800000000,0,0,0,0,11,256,18.2931506849,2009,4992,-0.017,10,25,0.45,0.455,-0.005,-0.005,37666,32859,19317,256,-0.085,0.008691788,1,0
691,1750,1762,0,0,0,0,19,14,4,0,0,0,0,0,0,0,10100000000,-10100000000,0,0,0,0,11,262,3.7808219178,3003,6580,-0.012,3,5,-0.111,-0.13,0.019,0.0,81832,66585,68972,262,-0.45,-0.4561939103,1,1
527,646,652,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,270,15.098630137,2011,6069,0.001,10,25,0.3,0.305,-0.005,0.005,13741,10942,3956,270,-0.1,-0.0323076923,1,1
492,360,365,7,1,0,0,4,1,0,0,0,0,4200000000,-5300000000,0,0,600000000,500000000,0,0,0,0,9,19,11.616438356199998,2013,3930,0.003,10,25,0.115,0.11,0.005,0.01,18607,16323,8347,19,-0.12,0.0081272788,1,1
488,195,199,2,1,0,0,0,0,0,0,0,0,2100000000,-2100000000,0,0,0,0,0,0,0,0,9,33,22.3726027397,2013,3930,0.003,10,25,0.6,0.595,0.005,0.01,19358,16513,1629,33,-0.1,0.0099541858,1,0
546,778,784,2,1,0,0,5,7,0,0,0,0,-30000000000,30000000000,0,0,500000000,-500000000,0,0,0,0,3,79,17.5479452055,2017,5475,-0.006999999999999999,10,25,0.42,0.43,-0.01,-0.005,39555,32982,19568,79,-0.085,0.0099125499,1,1
579,960,969,2,0,0,0,2,1,0,0,0,0,500000000,0,0,0,0,-500000000,0,0,0,0,3,220,26.5534246575,1003,2379,-0.004,25,-1,0.675,0.685,-0.01,-0.005,17905,15511,5557,220,-0.085,0.0099609021,1,0
619,1329,1341,2,2,0,0,18,19,0,0,0,0,-22700000000,29400000000,0,0,1300000000,-8000000000,0,0,0,0,7,67,1.7506849315000002,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.005,26435,20944,12099,67,-0.1037654321,-0.0580701754,1,1
665,1623,1635,2,3,0,0,0,2,0,0,0,0,35000000000,-35000000000,0,0,0,0,0,0,0,0,11,171,3.2849315068,3003,6580,-0.012,3,5,-0.11,-0.126,0.016,0.004,21925,20073,7286,171,-0.0643670886,0.0098381628,1,1
516,557,562,8,1,0,0,0,1,0,0,0,0,34500000000,-35000000000,0,0,0,500000000,0,0,0,0,11,58,14.038356164400001,2009,4992,-0.017,10,25,0.21600000000000005,0.22,-0.004,-0.005,22063,20202,4263,58,-0.0742857143,0.01,1,2
705,1783,1795,1,4,1,0,18,12,3,0,0,0,42000000000,62700000000,-108600000000,0,-800000000,8800000000,-4100000000,0,0,0,15,197,4.8054794521,3004,9144,0.006,3,5,-0.12,-0.125,0.005,-0.005,23993,22065,43917,197,-0.0919091264,-0.0051628589,1,0
737,1999,2011,0,0,0,0,30,20,5,2,0,0,0,0,0,0,200000000,-10500000000,10000000000,300000000,0,0,7,129,7.846575342499999,4510,12335,0.002,5,10,-0.035,-0.03,-0.005,-0.005,75442,65610,62722,129,-0.1967826087,0.0033002833000000003,1,0
607,1257,1268,2,0,0,0,4,1,0,0,0,0,100000000,0,0,0,0,-100000000,0,0,0,0,13,28,1.0602739726000001,2805,12807,0.009000000000000001,1,3,-0.17,-0.17,0.0,-0.01,25885,20915,9260,28,-0.0800101584,0.0097610594,1,1
704,1782,1794,6,5,1,0,65,68,2,3,0,0,-35300000000,39200000000,-10000000000,0,10100000000,-20200000000,-3800000000,20000000000,0,0,11,197,4.7808219178,3003,6580,-0.012,3,5,-0.095,-0.11,0.015,0.001,23993,22065,49521,197,-0.1394900222,-0.0792623843,1,1
709,1874,1886,5,0,0,0,6,6,0,0,0,0,16200000000,0,0,0,-20500000000,4300000000,0,0,0,0,7,158,5.3479452055,4510,12335,0.002,5,10,-0.11,-0.11,0.0,-0.005,70511,63003,14967,158,-0.1,0.0094516856,1,1
526,635,641,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15.0794520548,2006,4580,-0.01,10,25,0.285,0.28,0.005,-0.005,12659,10982,3312,11,-0.07,0.01,1,2
664,1617,1629,2,2,0,0,12,10,0,0,0,0,-67700000000,72700000000,0,0,0,-5000000000,0,0,0,0,1,171,3.3342465753,3005,10497,0.003,3,5,-0.129,-0.134,0.005,0.006,21925,20073,7286,171,-0.0634615385,0.01,1,0
659,1600,1612,2,1,0,0,2,0,0,0,0,0,-47600000000,2900000000,0,0,44700000000,0,0,0,0,0,7,259,3.095890411,3004,8789,0.003,3,5,-0.15,-0.15,0.0,0.0,47072,40137,22476,259,-0.1,0.0088926174,1,1
596,1075,1084,2,0,0,0,15,4,0,0,0,0,5000000000,0,0,0,-500000000,-4500000000,0,0,0,0,15,68,29.5753424658,1003,3253,0.002,25,-1,0.815,0.805,0.01,-0.02,25163,21698,10913,68,-0.08916666670000001,-0.0752354029,1,1
596,1075,1084,2,0,0,0,15,4,0,0,0,0,5000000000,0,0,0,-500000000,-4500000000,0,0,0,0,15,68,29.5753424658,1003,3253,0.002,25,-1,0.815,0.805,0.01,-0.02,25163,21698,10913,68,-0.08916666670000001,-0.0752354029,1,1
754,2072,2084,28,5,0,2,69,38,0,0,0,0,-33400000000,15300000000,0,0,-41900000000,60000000000,0,0,0,0,13,133,9.8273972603,4506,10921,0.006,5,10,0.045,0.035,0.01,-0.005,25262,21754,51611,133,-0.07977130410000001,-0.0890214032,1,1
503,436,441,15,1,0,0,7,7,2,0,0,0,3000000000,-7000000000,0,0,3000000000,1000000000,0,0,0,0,9,155,12.8630136986,2013,3930,0.003,10,25,0.18,0.175,0.005,0.01,11643,10070,2390,155,-0.1,-0.08514120260000001,1,1
685,1726,1738,3,31,0,0,16,18,2,0,0,0,-800000000,-5000000000,0,0,800000000,5000000000,0,0,0,0,1,241,3.3342465753,3005,10497,0.003,3,5,-0.135,-0.14,0.005,0.005,81131,68807,56685,241,-0.0800296462,-0.0266353245,1,1
719,1930,1942,2,2,0,0,8,4,1,0,0,0,-400000000,1000000000,0,0,900000000,0,-1500000000,0,0,0,13,276,6.3287671233000005,4506,10921,0.006,5,10,-0.08,-0.084,0.004,-0.009000000000000001,25961,21769,20317,276,-0.0814840183,0.009060646,1,0
606,1202,1213,2,0,0,0,1,0,0,0,0,0,4500000000,0,0,0,-4500000000,0,0,0,0,0,13,246,1.5753424658,2805,12807,0.009000000000000001,1,3,-0.171,-0.17,-0.001,-0.006,20840,17299,9974,246,-0.09,-0.085,1,1
631,1425,1437,2,0,0,0,3,8,0,0,0,0,0,0,0,0,-8800000000,8800000000,0,0,0,0,15,181,2.8054794521,2801,8916,0.006,1,3,-0.14400000000000002,-0.14400000000000002,0.0,-0.005,25085,20116,8421,181,-0.115,0.0048705992,1,1
482,14,15,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,69,16.0410958904,2009,4992,-0.017,10,25,0.315,0.32,-0.005,-0.005,3993,3993,682,69,-0.085,0.01,1,2
572,898,906,4,0,0,0,0,1,2,0,0,0,300000000,0,0,0,0,-300000000,0,0,0,0,2,130,10.3260273973,2006,4580,-0.01,10,25,0.065,0.06,0.005,-0.005,8761,7310,3693,130,-0.08,0.0099863533,1,0
529,666,672,2,0,0,0,3,4,0,0,0,0,-2500000000,0,0,0,500000000,2000000000,0,0,0,0,9,232,15.369863013699998,2013,3930,0.003,10,25,0.31,0.305,0.005,0.01,38089,32913,7136,232,-0.095,0.0098252912,1,0
496,411,416,29,1,0,0,6,2,0,0,0,0,18300000000,1000000000,0,0,-23300000000,4000000000,0,0,0,0,11,123,12.2904109589,2009,4992,-0.017,10,25,0.13,0.13,0.0,-0.005,34573,30244,15860,123,-0.1177777778,0.0095003012,1,1
770,2370,2388,8,1,1,0,0,0,0,0,0,0,0,3000000000,-3000000000,0,0,0,0,0,0,0,3,188,9.2931506849,4505,10517,-0.006,5,10,0.019,0.02,-0.001,-0.004,8666,7299,3517,188,-0.055,0.01,1,2
702,1774,1786,1,0,0,0,29,27,6,0,0,0,200000000,0,0,0,-14400000000,14200000000,0,0,0,0,15,119,4.558904109599999,3004,9144,0.006,3,5,-0.135,-0.14,0.005,-0.005,76228,65244,62273,119,-0.6113344051,-0.6051438053,1,1
705,1783,1795,1,4,1,0,18,12,3,0,0,0,42000000000,62700000000,-108600000000,0,-800000000,8800000000,-4100000000,0,0,0,15,197,4.8054794521,3004,9144,0.006,3,5,-0.12,-0.125,0.005,-0.005,23993,22065,43917,197,-0.0919091264,-0.0051628589,1,0
548,800,806,2,2,0,0,14,8,0,0,0,0,-3100000000,0,0,0,100000000,3000000000,0,0,0,0,2,256,18.331506849300002,2006,4580,-0.01,10,25,0.47,0.46,0.01,-0.005,37666,32859,19028,256,-0.0755489614,0.0040391254,1,1
522,603,609,5,0,0,0,3,1,0,0,0,0,1500000000,0,0,0,-1000000000,-500000000,0,0,0,0,11,223,14.5397260274,2009,4992,-0.017,10,25,0.24,0.245,-0.005,-0.005,22011,20073,2592,223,-0.09,0.0099897604,1,0
685,1726,1738,3,31,0,0,16,18,2,0,0,0,-800000000,-5000000000,0,0,800000000,5000000000,0,0,0,0,1,241,3.3342465753,3005,10497,0.003,3,5,-0.135,-0.14,0.005,0.005,81131,68807,56685,241,-0.0800296462,-0.0266353245,1,1
587,1038,1047,2,0,0,0,5,3,0,0,0,0,1700000000,0,0,0,-200000000,-1500000000,0,0,0,0,15,134,28.5753424658,1003,3253,0.002,25,-1,0.73,0.72,0.01,-0.02,26454,21926,17736,134,-0.09,0.0099298738,1,0
571,888,895,5,1,0,0,0,0,0,0,0,0,3300000000,-3300000000,0,0,0,0,0,0,0,0,15,100,10.0602739726,2019,7279,0.003,10,25,0.045,0.04,0.005,-0.01,8317,7340,2735,100,-0.095,0.009963667800000001,1,0
588,1050,1059,2,0,0,0,21,13,2,0,0,0,-7500000000,0,0,0,-6000000000,13500000000,0,0,0,0,9,268,29.1260273973,1002,3108,0.009000000000000001,25,-1,0.86,0.86,0.0,0.015,25189,21809,12767,268,-0.1047368421,0.0097895419,1,0
606,1202,1213,2,0,0,0,1,0,0,0,0,0,4500000000,0,0,0,-4500000000,0,0,0,0,0,13,246,1.5753424658,2805,12807,0.009000000000000001,1,3,-0.171,-0.17,-0.001,-0.006,20840,17299,9974,246,-0.09,-0.085,1,1
573,902,910,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,130,10.2876712329,2009,4992,-0.017,10,25,0.05,0.05,0.0,-0.004,8761,7310,3693,130,-0.1,0.0099057964,1,1
658,1596,1608,22,2,0,0,7,3,0,0,0,0,12000000000,0,0,0,0,-12000000000,0,0,0,0,11,271,3.0328767123,3003,6580,-0.012,3,5,-0.11,-0.126,0.016,0.004,21908,20100,10349,271,-0.065,-0.0075852498,1,0
579,960,969,2,0,0,0,2,1,0,0,0,0,500000000,0,0,0,0,-500000000,0,0,0,0,3,220,26.5534246575,1003,2379,-0.004,25,-1,0.675,0.685,-0.01,-0.005,17905,15511,5557,220,-0.085,0.0099609021,1,0
712,1903,1915,5,2,0,0,3,2,0,0,0,0,-6900000000,6800000000,0,0,100000000,0,0,0,0,0,9,144,5.857534246599998,4503,9721,-0.001,5,10,-0.105,-0.115,0.01,0.005,77230,65559,35956,144,-0.051095576,0.0099957365,1,0
632,1446,1458,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,1.3315068493,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,27192,24660,14690,127,-0.12,-0.0059673025000000005,1,1
752,2066,2078,12,1,0,0,32,10,0,0,0,0,16000000000,-20000000000,0,0,16500000000,-12500000000,0,0,0,0,9,88,9.6136986301,4503,9721,-0.001,5,10,0.025,0.02,0.005,0.005,74171,65338,44796,88,-0.1169607843,0.0049734477000000004,1,1
526,635,641,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15.0794520548,2006,4580,-0.01,10,25,0.285,0.28,0.005,-0.005,12659,10982,3312,11,-0.07,0.01,1,2
565,865,871,2,0,0,0,66,44,0,0,0,0,13700000000,0,0,0,3000000000,-16700000000,0,0,0,0,11,8,19.7917808219,2009,4992,-0.017,10,25,0.546,0.555,-0.009000000000000001,-0.005,11977,9938,6557,8,-0.12348321720000001,-0.0063694364,1,1
585,1015,1024,2,2,0,0,1,0,0,0,0,0,-6300000000,5600000000,0,0,700000000,0,0,0,0,0,11,140,28.0493150685,1007,2811,-0.004,25,-1,0.695,0.705,-0.01,0.0,26120,21971,18473,140,-0.065,0.01,1,2
555,826,832,10,4,0,0,9,9,2,0,0,0,-10500000000,0,0,0,4500000000,6000000000,0,0,0,0,11,227,18.7917808219,2009,4992,-0.017,10,25,0.506,0.515,-0.009000000000000001,-0.005,36320,30918,18005,227,-0.07,0.0096109578,1,1
740,2009,2021,25,2,0,0,32,22,1,0,0,0,42700000000,-44800000000,0,0,37500000000,-35100000000,-300000000,0,0,0,9,147,8.112328767100001,4503,9721,-0.001,5,10,-0.025,-0.035,0.01,0.005,81759,65568,57359,147,-0.045,-0.0012729111,1,1
565,865,871,2,0,0,0,66,44,0,0,0,0,13700000000,0,0,0,3000000000,-16700000000,0,0,0,0,11,8,19.7917808219,2009,4992,-0.017,10,25,0.546,0.555,-0.009000000000000001,-0.005,11977,9938,6557,8,-0.12348321720000001,-0.0063694364,1,1
540,753,759,2,3,0,0,2,0,0,0,0,0,-8500000000,10500000000,0,0,-2000000000,0,0,0,0,0,9,47,17.1178082192,2013,3930,0.003,10,25,0.415,0.41,0.005,0.01,40400,32734,16932,47,-0.09,-0.06501476190000001,1,1
723,1956,1968,6,0,0,1,20,25,0,0,0,0,1400000000,0,0,-4400000000,30600000000,-27600000000,0,0,0,0,3,75,6.7890410959,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,0.0,76633,65544,55617,75,-0.070738255,0.009246351,1,0
600,1131,1141,2,0,0,0,1,4,6,0,0,0,100000000,0,0,0,-100000000,0,0,0,0,0,9,247,35.8794520548,1002,3108,0.009000000000000001,25,-1,0.81,0.81,0.0,0.015,17698,15978,9175,247,-0.11,0.0091525424,1,1
494,396,401,7,4,0,0,1,0,0,0,0,0,1000000000,0,0,0,-1000000000,0,0,0,0,0,2,22,12.076712328800001,2006,4580,-0.01,10,25,0.135,0.13,0.005,-0.005,22654,20266,5201,22,-0.08,0.0097447463,1,1
485,149,153,7,5,0,0,0,0,0,0,0,0,6100000000,-6100000000,0,0,0,0,0,0,0,0,2,201,19.8301369863,2006,4580,-0.01,10,25,0.505,0.5,0.005,-0.005,13052,10975,1416,201,-0.105,-0.0650210154,1,0
675,1683,1695,2,2,0,0,9,9,0,0,0,0,-7000000000,0,0,0,12000000000,-5000000000,0,0,0,0,11,150,4.2849315068000005,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,46662,40010,11716,150,-0.0709079869,0.0086627301,1,1
534,712,718,13,0,0,0,1,2,2,0,0,0,-300000000,0,0,0,-500000000,800000000,0,0,0,0,15,206,15.8136986301,2019,7279,0.003,10,25,0.32,0.315,0.005,-0.015,13305,10977,2513,206,-0.0740540541,0.0096672504,1,1
762,2213,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98,8.898630137,4505,10517,-0.006,5,10,-0.055,-0.055,0.0,0.0,19024,17974,5552,98,-0.08199999999999999,-0.08199999999999999,1,1
726,1960,1972,2,0,0,0,10,13,0,0,0,0,34000000000,0,0,0,500000000,-34500000000,0,0,0,0,7,255,7.098630137000001,4510,12335,0.002,5,10,-0.075,-0.07400000000000001,-0.001,-0.009000000000000001,78679,65714,58906,255,-0.1,0.0098626038,1,0
508,461,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,185,14.6547945205,2017,5475,-0.006999999999999999,10,25,0.175,0.18,-0.005,-0.005,12562,10061,1911,185,-0.0866666667,-0.0866666667,1,1
626,1373,1385,4,0,0,0,8,8,0,0,0,0,28500000000,0,0,0,-13500000000,-15000000000,0,0,0,0,1,283,2.0794520548,2812,10810,-0.001,1,3,-0.145,-0.151,0.006,0.009000000000000001,20935,19230,5537,283,-0.0288313767,-0.0282106927,1,1
649,1524,1536,2,4,0,0,5,1,0,0,0,0,23200000000,-22500000000,0,0,300000000,-1000000000,0,0,0,0,11,92,2.5315068493,2801,4911,-0.008,1,3,-0.115,-0.135,0.02,0.004,88563,74413,66664,92,-0.06502189139999999,0.0099461187,1,0
585,1015,1024,2,2,0,0,1,0,0,0,0,0,-6300000000,5600000000,0,0,700000000,0,0,0,0,0,11,140,28.0493150685,1007,2811,-0.004,25,-1,0.695,0.705,-0.01,0.0,26120,21971,18473,140,-0.065,0.01,1,2
718,1929,1941,11,1,0,0,16,11,4,0,0,0,-15300000000,4000000000,0,0,3100000000,16400000000,-8200000000,0,0,0,2,244,6.3232876712,4507,11463,-0.009000000000000001,5,10,-0.08,-0.085,0.005,-0.005,54684,43562,36257,244,-0.07829268290000001,0.0094633035,1,1
703,1775,1787,91,7,0,2,7,16,0,0,0,0,219600000000,-184900000000,0,0,-28700000000,-6000000000,0,0,0,0,13,197,4.8246575342,3005,11289,0.006999999999999999,3,5,-0.124,-0.125,0.001,-0.015,23993,22065,37912,197,-0.08439028119999999,-0.0012403734,1,1
700,1766,1778,0,0,0,0,38,35,0,0,0,0,0,0,0,0,-8000000000,8000000000,0,0,0,0,1,119,4.5835616437999995,3005,10497,0.003,3,5,-0.13,-0.135,0.005,0.005,76228,65244,62273,119,-0.5555156658,-0.5544020356,1,0
657,1591,1603,3,0,0,0,2,4,0,0,0,0,20000000000,0,0,0,0,-20000000000,0,0,0,0,7,271,3.095890411,3004,8789,0.003,3,5,-0.15,-0.15,0.0,0.0,21908,20100,10349,271,-0.1,0.0098801743,1,0
759,2118,2130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,221,5.8438356164,4510,12335,0.002,5,10,-0.1,-0.1,0.0,-0.005,7989,7989,5942,221,-0.085,0.01,1,2
668,1643,1655,1,0,0,0,23,19,0,0,0,0,-3500000000,0,0,0,-16300000000,19800000000,0,0,0,0,1,213,3.8301369863,3005,10497,0.003,3,5,-0.125,-0.13,0.005,0.005,23919,19992,6768,213,-0.0947916667,-0.0983629893,1,1
700,1766,1778,0,0,0,0,38,35,0,0,0,0,0,0,0,0,-8000000000,8000000000,0,0,0,0,1,119,4.5835616437999995,3005,10497,0.003,3,5,-0.13,-0.135,0.005,0.005,76228,65244,62273,119,-0.5555156658,-0.5544020356,1,0
581,979,988,2,0,0,0,4,3,0,0,0,0,1100000000,0,0,0,1900000000,-3000000000,0,0,0,0,3,63,27.054794520500003,1003,2379,-0.004,25,-1,0.685,0.695,-0.01,-0.005,21252,18394,9163,63,-0.07738095240000001,0.0099145223,1,0
616,1320,1332,2,1,0,0,13,13,0,0,0,0,-29400000000,30200000000,0,0,-2400000000,1600000000,0,0,0,0,7,108,1.6657534247,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.005,25555,20942,15657,108,-0.1561034164,-0.16941828250000002,1,1
759,2118,2130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,221,5.8438356164,4510,12335,0.002,5,10,-0.1,-0.1,0.0,-0.005,7989,7989,5942,221,-0.085,0.01,1,2
624,1352,1364,2,4,0,0,11,12,0,0,0,0,0,0,0,0,6500000000,-6500000000,0,0,0,0,11,179,1.8493150685,2801,4911,-0.008,1,3,-0.12,-0.145,0.025,0.005,22771,19882,6123,179,-0.0666691315,0.0011143271,1,1
569,878,884,3,0,0,0,12,7,0,0,0,0,2500000000,0,0,0,-2200000000,-300000000,0,0,0,0,15,56,10.0602739726,2019,7279,0.003,10,25,0.045,0.04,0.005,-0.01,16709,14575,8615,56,-0.1297286822,0.0010516499,1,1
518,566,571,9,2,0,0,2,1,0,0,0,0,25300000000,-25100000000,0,0,200000000,-400000000,0,0,0,0,11,65,14.038356164400001,2009,4992,-0.017,10,25,0.21600000000000005,0.22,-0.004,-0.005,12499,10044,2259,65,-0.08533333330000001,0.0099905245,1,0
488,195,199,2,1,0,0,0,0,0,0,0,0,2100000000,-2100000000,0,0,0,0,0,0,0,0,9,33,22.3726027397,2013,3930,0.003,10,25,0.6,0.595,0.005,0.01,19358,16513,1629,33,-0.1,0.0099541858,1,0
613,1316,1328,0,0,0,0,4,6,0,0,0,0,0,0,0,0,-6900000000,6900000000,0,0,0,0,11,245,1.5178082192,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,26067,20809,15657,245,-0.45,-0.51,1,1
665,1623,1635,2,3,0,0,0,2,0,0,0,0,35000000000,-35000000000,0,0,0,0,0,0,0,0,11,171,3.2849315068,3003,6580,-0.012,3,5,-0.11,-0.126,0.016,0.004,21925,20073,7286,171,-0.0643670886,0.0098381628,1,1
642,1489,1501,3,2,0,0,1,0,2,0,0,0,-500000000,0,0,0,500000000,0,0,0,0,0,15,141,2.0547945205,2801,8916,0.006,1,3,-0.154,-0.155,0.001,0.0,55873,49074,35411,141,-0.0713043478,0.01,1,0
671,1666,1678,2,2,0,0,0,6,1,0,0,0,200000000,0,0,0,0,0,-200000000,0,0,0,11,229,4.0328767123,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,24084,19901,7839,229,-0.06196142530000001,0.0097179299,1,0
709,1874,1886,5,0,0,0,6,6,0,0,0,0,16200000000,0,0,0,-20500000000,4300000000,0,0,0,0,7,158,5.3479452055,4510,12335,0.002,5,10,-0.11,-0.11,0.0,-0.005,70511,63003,14967,158,-0.1,0.0094516856,1,1
742,2019,2031,1,0,0,0,15,6,0,0,0,0,2400000000,0,0,0,-3900000000,1500000000,0,0,0,0,9,224,8.3643835616,4503,9721,-0.001,5,10,-0.02,-0.03,0.01,0.004,80589,65440,67781,224,-0.1,0.0092818584,1,0
702,1774,1786,1,0,0,0,29,27,6,0,0,0,200000000,0,0,0,-14400000000,14200000000,0,0,0,0,15,119,4.558904109599999,3004,9144,0.006,3,5,-0.135,-0.14,0.005,-0.005,76228,65244,62273,119,-0.6113344051,-0.6051438053,1,1
544,770,776,3,5,0,0,2,6,1,0,0,0,0,1500000000,0,0,0,-1400000000,-100000000,0,0,0,15,24,17.3178082192,2019,7279,0.003,10,25,0.405,0.4,0.005,-0.015,38530,32797,13151,24,-0.0735714286,0.0089633438,1,1
502,431,436,8,1,0,0,4,0,0,0,0,0,-9300000000,9300000000,0,0,0,0,0,0,0,0,11,52,12.5397260274,2009,4992,-0.017,10,25,0.145,0.145,0.0,-0.005,10990,10049,2109,52,-0.065210486,0.0099969029,1,0
561,856,862,25,2,0,0,10,36,1,0,0,0,2500000000,6300000000,0,0,-6200000000,10000000000,-12600000000,0,0,0,3,207,19.5506849315,2017,5475,-0.006999999999999999,10,25,0.551,0.56,-0.009000000000000001,-0.005,37182,29768,5554,207,-0.0996006144,-0.07000487650000001,1,1
552,819,825,2,2,0,0,9,7,0,0,0,0,-100000000,200000000,0,0,-3600000000,3500000000,0,0,0,0,15,80,18.5671232877,2019,7279,0.003,10,25,0.485,0.479,0.006,-0.016,40742,32756,14790,80,-0.0991022965,-0.0750197817,1,1
647,1518,1530,3,5,0,0,9,8,0,0,0,0,-66300000000,61900000000,0,0,15500000000,-11100000000,0,0,0,0,1,92,2.5808219178,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.005,88563,74413,66664,92,-0.07271743879999999,0.0097702198,1,1
737,1999,2011,0,0,0,0,30,20,5,2,0,0,0,0,0,0,200000000,-10500000000,10000000000,300000000,0,0,7,129,7.846575342499999,4510,12335,0.002,5,10,-0.035,-0.03,-0.005,-0.005,75442,65610,62722,129,-0.1967826087,0.0033002833000000003,1,0
490,303,308,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,145,10.810958904100001,2019,7279,0.003,10,25,0.079,0.07400000000000001,0.005,-0.011,7993,7307,1954,145,-0.085,0.0099709941,1,1
520,571,576,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,281,14.3479452055,2011,6069,0.001,10,25,0.255,0.26,-0.005,0.005,23624,20045,3730,281,-0.1,-0.0758114488,1,1
597,1082,1091,13,6,0,0,23,23,0,0,0,0,-19600000000,34000000000,0,0,-7800000000,-6600000000,0,0,0,0,11,131,29.797260274,1007,2811,-0.004,25,-1,0.785,0.795,-0.01,-0.004,8489,7232,8178,131,-0.0898251748,0.0090483115,1,1
766,2287,2302,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,174,8.3315068493,4506,10921,0.006,5,10,0.0,-0.005,0.005,-0.004,14551,12933,7716,174,-0.05,0.01,1,2
616,1320,1332,2,1,0,0,13,13,0,0,0,0,-29400000000,30200000000,0,0,-2400000000,1600000000,0,0,0,0,7,108,1.6657534247,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.005,25555,20942,15657,108,-0.1561034164,-0.16941828250000002,1,1
767,2293,2309,4,1,1,0,0,0,0,0,0,0,0,3000000000,-3000000000,0,0,0,0,0,0,0,3,174,8.2931506849,4505,10517,-0.006,5,10,-0.011,-0.01,-0.001,0.0,14551,12933,7716,174,-0.055,0.0099718721,1,1
623,1346,1358,2,5,0,0,13,9,0,0,0,0,25400000000,-34500000000,0,0,37600000000,-28500000000,0,0,0,0,1,179,1.898630137,2812,10810,-0.001,1,3,-0.155,-0.16,0.005,0.01,22771,19882,1677,179,-0.076522696,-0.0123404255,1,1
